Text,True_Label,predicted_label,is_correct
pertemuan puan maharani airlangga digelar sabtu,0,0,True
jokowi menandatangani aturan thr gaji asn,0,0,True
andi widjajanto dikabarkan gubernur lemhanas,0,0,True
perludem pemilu proporsional tertutup usulan pdip uu,0,0,True
informasi peringkat sayuran anti kanker institut pencegahan kanker,1,0,False
jokowi pidato sidang tahunan mpr agustus,0,0,True
pemblokiran akses jalan kerinci bangko,1,0,False
narasi jatim bebas nimbun limbah b hasil suntingan,1,0,False
andika perkasa kandidat capres nasdem tobas faktor rekam jejak,0,0,True
presiden indonesia kerap dilupakan sjafruddin prawiranegara mr assaat,0,0,True
foto hrs patung christ the redeemer,1,0,False
prajurit gugur gome papua kapendam panglima tni instruksi,0,0,True
jepang meluncurkan investigasi resmi jutaan kematian akibat vaksin covid,1,0,False
kpk telisik pertemuan andi arief bupati penajam paser utara,0,0,True
rezim kodok anti islam,1,0,False
anggota panwaslu kpu buka belang lembaganya,1,0,False
video semoga husnul khotimah mas didi kempot,1,0,False
anies maju capres nasdem proses penentuan capres,0,0,True
rencana pencurian kabel optik area rspad senen jakarta pusat oknum anggota kepolisian,1,0,False
tv gda yng nyiarin lampung bersatu,1,0,False
normalisasi kali ciliwung heru budi hartono menggusur,0,0,True
ridwan kamil masuk golkar waketum nurul arifin,0,0,True
artikel detiknews berjudul viral… hacker membocorkan percakapan whatsapp perihal upaya pembunuhan hrs anggota kepolisian,1,0,False
dpr setujui anggaran kementerian pertahanan rp triliun,0,0,True
video dukungan jokowi periode,1,0,False
mesra bertemu puan maharani ganjar,0,0,True
jamur vs terung,1,0,False
ribut jenderal dudung effendi simbolon jejak karier kasad dudung abdurachman,0,0,True
data tol ditutup arah dki jakarta,1,0,False
ratusan ribu tahanan satupun aktivis islam dibebaskan wabah covid,1,0,False
proporsional tertutup ahy bilang hak berdemokrasi dirampas,0,0,True
partai ummat sinyal tampung putra putri amien rais kader pan,0,0,True
dpr resmi sahkan ruu perlindungan data pribadi,0,0,True
jokowi resmikan penataan kota kupang ntt,0,0,True
menkumham nasihat pendemo rkuhp dpr gunanya,0,0,True
razia masker indonesia denda ribu,1,0,False
pdip ancam kader korupsi dibela dipecat,0,0,True
pengumuman beasiswa covid rp juta stmik royal kisaran sms,1,0,False
ketersediaan ventilator memadai obat ivermectin diproduksi massal,1,0,False
ksp pemilihan kepala otorita ikn tunggu perpres,0,0,True
kabar viral intelejen malaysia serang markas tni al jokowi perintahkan tembak,1,0,False
video jokowi mega pitam hasto bongkar ruu hip diusulkan pdip,1,0,False
binatang langka berbahaya daun pohon mangga,1,0,False
safari politik aceh anies baswedan dilaporkan bawaslu,0,0,True
sah indonesia miliki provinsi dob papua provinsi,0,0,True
parpol wajah pemilu partai ummat partai prima,0,0,True
rizieq shihab bersumpah najis pulang indonesia kecuali dijemput jokowi megawati,1,0,False
survei indopol elektabilitas prabowo turun signifikan ganjar anies,0,0,True
perkataan putri raja arab menampar keras rizieq shihab ulama radikal,1,0,False
sms hadiah pt indofood rp juta,1,0,False
orang bergolongan darah o rentan terinfeksi virus corona,1,0,False
hut ri anies baswedan ingatkan jaga persatuan pemilu,0,0,True
sedekah money politik,1,0,False
romahurmuziy posisi ppp ketua majelis pertimbangan profilnya,0,0,True
lolongan histeris siksa kubur alexander,1,0,False
anggota dpr polisi persuasif desa wadas,0,0,True
video detik detik presiden jokowi kunjungi kelahiran baby ameena,1,0,False
foto salat jumat gaza,1,0,False
papua aceh sejahtera timor leste gabung indonesia,1,0,False
prabowo sowan kediaman habib luthfi bin yahya pekalongan,0,0,True
golkar pernikahan adik jokowi ketua mk urusan privat ganggu independensi,0,0,True
orang nyobek quran kitab sejadah gunting ketahuan santri,1,0,False
struk tol klaim asuransi fasilitas derek gratis,1,0,False
dilantik bambang susantono langsung finalisasi perpres ikn,0,0,True
presiden biden berlutut hadapan presiden israel dukungan penuh israel,1,0,False
airlangga hartarto perintahkan kader golkar aktif media sosial sosialisasi capres,0,0,True
minyak goreng asri produksi leong hup terbuat minyak babi,1,0,False
nomor imei ponsel disadap polisi,1,0,False
demokrat ketua partai koalisi perubahan teken keputusan dukung anies baswedan,0,0,True
presiden jokowi pimpin upacara kesaktian pancasila puan maharani baca ikrar,0,0,True
denny indrayana perpu cipta kerja jokowi melecehkan putusan mk,0,0,True
akun facebook wakil bupati probolinggo dana,1,0,False
bawaslu ingatkan batasan lembaga survei penyelenggara quick count,0,0,True
resepsi anak anies baswedan surya paloh sohibul iman ahy duduk bareng acara sinyal pilpres,0,0,True
presiden jokowi buktikan komitmen pemilu,0,0,True
pengamat rakernas nasdem munculkan ridwan kamil capres,0,0,True
venna melinda positif hamil anak ferry irawan,1,0,False
umumkan anies baswedan capres muncul platform nasdem memanggil,0,0,True
propam periksa polisi pemilik senjata tewaskan putra buya arrazy hasyim,0,0,True
jokowi lantik dubes eks gubernur lemhanas agus widjojo,0,0,True
situs operaind,1,0,False
jokowi resmikan tol binjai stabat,0,0,True
hasto kristiyanto alasan pdip dukung jabatan kepala desa,0,0,True
jokowi dijadwalkan menghadiri musra ii makassar oktober,0,0,True
gurauan megawati wakil mendagri john wempi wetipo kopi susu,0,0,True
politikus nasdem manipulasi jabatan presiden,0,0,True
airlangga hadiah mobil listrik puan maharani,0,0,True
anies baswedan gelar safari politik nasdem bedanya sosialisasi kampanye,0,0,True
anies baswedan kriteria sosok cawapresnya,0,0,True
foto dibayar pdip ribu suruh demo balaikota modyar,1,0,False
omongan bin masak ngak diperhatikan,1,0,False
presiden jokowi reshuffle kabinet ali mochtar ngabalin januari,0,0,True
zulkifli hasan resmi mendag ketum ppp bersyukur beliau terpilih,0,0,True
dorong jokowi cawapres politikus pdip gila kekuasaan,0,0,True
jepang ivermectin menghentikan vaksin memberantas virus covid,1,0,False
agustus lebanon diserang bom nuklir,1,0,False
surat panggilan wawancara kerja pt angkasa pura ii juni,1,0,False
pesan berantai grand design uji coba pembantaian gas beracun pertandingan bola,1,0,False
fit and proper test komnas ham dpr singgung atensi berbeda brigadir j km,0,0,True
uu ikn diteken jokowi bernomor,0,0,True
jokowi ingatkan harga harga barang hati hati,0,0,True
maruf amin kas negara menipis maruf amin rakyat sisihkan harta bantu pemerintah,1,0,False
video anak terlindas mobil spbu,1,0,False
surya paloh akui sumbangkan nama capres cawapres jokowi,0,0,True
anggota dpr sesalkan lps jalankan program migrasi siaran digital,0,0,True
survei smrc pendukung pdip pilih ganjar pranowo ketimbang puan maharani,0,0,True
warga dibolehkan mudik kemenhub aturannya kemarin sore,1,0,False
jokowi janji pemerintah cairkan anggaran pemilu,0,0,True
serangan bom molotov tank rusia warga kiev,1,0,False
wali kota bekasi ditahan kpk ridwan kamil pastikan pelayanan terganggu,0,0,True
luhut binsar pandjaitan bantah ikn kekurangan investor,0,0,True
penyekapan apotek pancasan kota bogor,1,0,False
jokowi pagi cek proyek smelter pt timah bangka belitung,0,0,True
paket china berisikan narkoba,1,0,False
plt ketua ppp serahkan dokumen struktur pengurus kemenkumham,0,0,True
penculikan anak belga tulungagung jawa timur,1,0,False
link bantuan pkh tahap,1,0,False
pengamat militer panglima tni cabut pangkat letkol tituler deddy corbuzier,0,0,True
walikota solo mengeluarkan perda tawarkan rp juta warganya berhenti merokok,1,0,False
ruu tpks disahkan puan maharani hadiah perempuan,0,0,True
video studio nasa angkasa ditabrak benda asing,1,0,False
video indonesia mengirim bantuan rudal ballistrik rusia,1,0,False
kpu tetapkan pencoblosan pemilu februari,0,0,True
foto bill gates,1,0,False
polisi uganda menyerang reporter relevan,1,0,False
foto suasana demo anti vaksin prancis,1,0,False
dpr gantung pengesahan ruu perlindungan data pribadi,0,0,True
akun facebook wakil bupati asahan taufik zainal abidin,1,0,False
survei algoritma publik respons negatif penundaan pemilu isu perpanjangan jabatan presiden,0,0,True
duit baju makan acara sunyi relawan jokowi bunuh,1,0,False
video gempa cianjur,1,0,False
tulisan to front pembela islam foto paket bantuan covid tiongkok,1,0,False
hadiri harlah ppp yogya anies baswedan diarak kereta kuda capres,0,0,True
jokowi senang australia dukung ktt g bali,0,0,True
prabowo koalisi gerindra pkb bubar menjelang,0,0,True
pengumuman panggilan calon karyawan perum bulog,1,0,False
xi jinping dicopot jabatan ketua komisi militer presiden cina kudeta militer perintah li qiaoming,1,0,False
gelar rembuk rakyat psi pilih nama penerus jokowi,0,0,True
putri vladimir putin meninggal dosis vaksin covid,1,0,False
jokowi singgung capres rambut putih ppp hebatnya trendsetter,0,0,True
foto batu nisan kode qr jepang,1,0,False
cawapres nasdem kader partai non partai,0,0,True
beli jet rafale prabowo bertemu presiden prancis emmanuel macron,0,0,True
serangan gila indonesia tewaskan ratusan tentara australia mayat berserakan pulau,1,0,False
demokrat kriteria cawapres diusulkan calon mitra koalisi,0,0,True
link kuesioner jne,1,0,False
foto jalan raya china macet total,1,0,False
skor indeks persepsi korupsi indonesia merosot partai demokrat terkejut,0,0,True
anies baswedan khawatir kegaduhan medsos,0,0,True
video astronot australia lompat pesawat ruang angkasa,1,0,False
apdesi kubu pro jokowi klaim dilantik kemendagri,0,0,True
jokowi alarm efek perang ukraina ktt g,0,0,True
idi tolak yg dpt vaksin sinovac china,1,0,False
akun whatsapp wakil wali kota malang sofyan edi jarwoko,1,0,False
wapres ma ruf amin resmikan rumah ibadah universitas pancasila,0,0,True
video vaksin pfizer vaksin efektif,1,0,False
mahfud md politik uang mewarnai pemilu,0,0,True
rokok marlboro terbuat ganja,1,0,False
peserta bpjs kesehatan gratis diblokir motor,1,0,False
gambar bupati lamongan ajak perantau pulang,1,0,False
penyanyi celine dion dikabarkan meninggal dunia,1,0,False
jokowi lulusan jurusan ngibul,1,0,False
politikus pdip isu hubungan surya paloh jokowi renggang,0,0,True
kepala desa jabatan ahli merusak demokrasi,0,0,True
infrastruktur dibangunnya jokowi sakit manfaatnya,0,0,True
acara gowes bareng lampung gerindra pkb nyatakan tempur pemilu,0,0,True
surat panggilan wawancara kerja pt pertamina juli,1,0,False
tolak perpanjangan jabatan jokowi periode ahy seumur hidup,0,0,True
jokowi teken uu kerja pertahanan ri singapura poin disepakati,0,0,True
profil zulkifli hasan calon menteri jokowi tersandung,0,0,True
hadiri acara hut pdip ganjar pranowo diteriaki presiden,0,0,True
era jokowi pki exist,1,0,False
maju pilpres cak imin mosok kader nu wapres kali presiden,0,0,True
anies baswedan mengikuti perayaan natal nasional papua,0,0,True
kronologi tragedi kerusuhan mei gugur mahasiswa trisakti,0,0,True
jokowi isu reshuffle kabinet ditunggu,0,0,True
akun whatsapp wakil bupati sukoharjo agus santosa menwarkan program bantuan,1,0,False
partai nasdem mengklaim rasakan efek anies baswedan,0,0,True
megawati ulang djarot kenang pesan kesabaran revolusioner pilkada dki,0,0,True
surat pemanggilan kapolri jenderal tito karnavian kpk,1,0,False
covid mematikan,1,0,False
pertarungan pilpres mengerucut pasang calon,1,0,False
laskar ganjar puan prediksi pdip sulit berkoalisi nasdem,0,0,True
video restoran menyajikan daging manusia pelanggannya,1,0,False
percakapan yunarto wijaya amankan suara pilpres,1,0,False
akun sekda kabupaten karanganyar timotius suryadi,1,0,False
muhaimin iskandar dukungan pelaku umkm sidoarjo maju capres,0,0,True
presiden cina xi jinping mengunjungi masjid umat islam berdoa negeri dilanda krisis,1,0,False
peluang andika perkasa pilpres pengamat maksimal cawapres,0,0,True
google membuka kantor pakistan,1,0,False
muhammadiyah elite politik wacana penundaan pemilu,0,0,True
peneliti csis jokowi megawati pdip membutuhkan,0,0,True
megawati ngamuk jokowi bangun bandara internasional bali utara dimarahin jokowi marah,0,0,True
megawati ancam pecat kader manuver capres puan baper,0,0,True
kronologi pengeroyokan ade armando versi pis,0,0,True
akun facebook wali kota bandar lampung eva dwiana,1,0,False
muhaimin iskandar sistem pemilu rusak politik uang pilkada,0,0,True
jokowi anggap politik uang penyakit pemilu,0,0,True
mohamad roem diplomat ulung desak belanda mengakui kemerdekaan syarat,0,0,True
presiden jokowi bagikan bonus atlet pelatih berlaga sea games,0,0,True
tentara aktif penjabat bupati maluku koalisi bentuk dwifungsi tni,0,0,True
vaksin berbasis mrna menyebabkan kanker,1,0,False
pemerintah mencabut subsidi gas elpiji kilogram juli,1,0,False
gambar karikatur media prancis,1,0,False
bapenda sulsel mengklarifikasi pemutihan pajak kendaraan,1,0,False
masturbasi menurunkan iq,1,0,False
video tol cikampek blokir buruh jakarta jam tolak omnibus law,1,0,False
sandiaga uno bebas ngerangkul cewe muhrimnya,1,0,False
analis militer keuntungan kemenhan beli rafale ketimbang sukhoi f,0,0,True
macet mudik arus jalan alteri,1,0,False
ramai ramai klaim luhut big data tunda pemilu,0,0,True
september mendagri nama calon pengganti anies baswedan jokowi,0,0,True
foto cover majalah tempo bayang bayang denny siregar,1,0,False
ahmad syaikhu sebutkan kriteria capres pks,0,0,True
lowongan kerja puskesmas ponorogo selatan,1,0,False
diadakan penertiban makam tpu karet bivak jakarta pusat,1,0,False
gempa tsunami bmkg masyarakat mamuju,1,0,False
jokowi bertemu yoon suk yeol korea selatan sepakat lanjutkan kerja ikn,0,0,True
ahy bertemu surya paloh sekjen nasdem bahas pemilu,0,0,True
relawan jokowi alumni ugm tolak isu presiden periode,0,0,True
warga amerika jokowi pemimpin,1,0,False
merek pembalut indonesia penyebab kanker,1,0,False
dpw usulkan anies ganjar capres rakernas nasdem,0,0,True
fx rudy bertemu jokowi pdip masuk kabinet konsultasi megawati,0,0,True
kemendikbud berencana melaksanakan unbk matematika april,1,0,False
krisdayanti meninggal dunia akibat dibekap suaminya,1,0,False
g sepakati leaders declaration jokowi februari,0,0,True
nasdem deklarasi anies baswedan capres pks doakan menyusul,0,0,True
pemerintah siapkan pedoman investor pembiayaan ikn atur insentif,0,0,True
pemerintah pembahasan rkuhp dianggap libatkan publik,0,0,True
jokowi bertemu sekjen pbb kamboja,0,0,True
kesan abdul somad divaksin ndak sakit sesakit ditinggal pas sayang sayangnya,1,0,False
airlangga teruskan aspirasi perpanjangan jabatan jokowi,0,0,True
mendikbud hapus mata pelajaran sejarah,1,0,False
hidayat bilang mpr terima permintaan amandemen penundaan pemilu,0,0,True
kaesang pangarep berminat terjun politik deretan parpol tampung,0,0,True
spesies hasil kawin babi lembu,1,0,False
hasto pdip kokoh ruang tunda pemilu,0,0,True
semboyan pesindo bekerdja bekerdja bekerdja semboyan pki,1,0,False
jokowi projo tergesa gesa dukungan pilpres,0,0,True
maaf foto ditutup dilarang aurat,1,0,False
jokowi meninggal akibat tersambar petir kabur demo,1,0,False
dibayar kontan adzab penjual agama harta yusuf mansur terbaring,1,0,False
berharap psi masuk senayan jokowi angkat isu disukai anak muda,0,0,True
presiden jokowi singgung penceramah radikal mui penjelasan,0,0,True
juta massa pbnu gp ansor mengepung kedubes arab saudi,1,0,False
bentrok ormas gerakan jaga indonesia fpi lpi hti kota bandung juli,1,0,False
survei charta politika deklarasi anies baswedan genjot elektabilitas nasdem,0,0,True
tol japek ganti nama sheikh mohammed bin zayed alias jual,1,0,False
gambar tangkapan layar artikel maruf amin kutuk bom bunuh bandung jaringan pesantren,1,0,False
pertumbuhan ekonomi maluku utara persen jokowi ingatkan gubernur hati hati,0,0,True
jadwal sim keliling kota blitar januari polres blitar,1,0,False
video anggota tni dikirim amankan pulau pasir pasukan australia masuk wilayah,1,0,False
g chipnya diganti,1,0,False
pbb setuju pemilu sistem proposional tertutup yusril ajukan terkait,0,0,True
gus azmi raja tawuran,1,0,False
kepuasan publik presiden jokowi menurun pks singgung,0,0,True
fabiana souza penerima perdana suntikan vaksin covid meninggal dunia rs sao lucas porto alegre brazil selatan,1,0,False
virus corona apartemen taman anggrek,1,0,False
mengatasi maag asam lambung totok kaki,1,0,False
kader pdi perjuangan puisi terkesan mendeskreditkan islam,1,0,False
jokowi sahkan konvensi internasional pencemaran minyak,0,0,True
video garam dapur mengandung serpihan kaca,1,0,False
prediksi smrc pilpres diikuti pasangan anies ahy peluang menang,0,0,True
